,CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat,NCES ID
1259,Douglas,Sch,110213020,26.0,1001,Villa Grove Jr High School,Mr. Stephen P Killion,400 N Sycamore St,Villa Grove,61956 9771,217832-2261,7-8,102.0,51.0,15.0,4.0,174032004870
1260,Douglas,Sch,110213020,26.0,2001,Villa Grove Elem School,Mr. Robert P Beck,400 N Sycamore St,Villa Grove,61956 9771,217832-2261,P-6,102.0,51.0,15.0,4.0,174032004869
1261,Douglas,Dist,110213050,26.0,0000,Arthur CUSD 305,Mr. Kenneth Schwengel,301 E Columbia St,Arthur,61911 1403,217543-2511,P-12,102.0,51.0,15.0,2.0,1704260
1262,Douglas,Sch,110213050,26.0,0001,Arthur-Lovington-Atwood-Hammond High School,Mrs. Steffanie Seegmiller,301 E Columbia St,Arthur,61911 1403,217543-2146,9-12,102.0,51.0,15.0,4.0,170426000121
1263,Douglas,Sch,110213050,26.0,2003,Arthur Grade School,Mrs. Sage Hale,126 E Lincoln St,Arthur,61911 1318,217543-2109,P-8,102.0,51.0,15.0,4.0,170426000120
1264,Douglas,Sch,110213050,26.0,2004,Lovington Grade School,Mr. Brandon Stone,330 S High St,Lovington,61937 9360,217873-4318,P-8,102.0,51.0,15.0,4.0,170426002588
1265,Douglas,Sch,110213050,26.0,2005,Atwood-Hammond Grade School,Mrs. Kristin Nall,316 N Illinois St,Atwood,61913 7201,217578-2229,P-8,101.0,51.0,13.0,4.0,170426000140
1266,Douglas,Dist,110213060,26.0,0000,Arcola CUSD 306,Mr. Tom Mulligan,351 W Washington St,Arcola,61910 1120,217268-4963,P-12,102.0,51.0,15.0,2.0,1703960
1267,Douglas,Sch,110213060,26.0,0001,Arcola High School,Mrs. Lisa Sigrist,351 W Washington St,Arcola,61910 1120,217268-4962,7-12,102.0,51.0,15.0,4.0,170396000083
1268,Douglas,Sch,110213060,26.0,2002,Arcola Elementary School,Mrs. Angie Gentry,351 W Washington St,Arcola,61910 1120,217268-4961,P-6,102.0,51.0,15.0,4.0,170396000082
1269,Edgar,Dist,110230010,26.0,0000,Shiloh CUSD 1,Dr. Kenton Allen Hall,21751 N 575th St,Hume,61932 7013,217887-2364,P-12,102.0,51.0,15.0,2.0,1700122
1270,Edgar,Sch,110230010,26.0,0001,Shiloh High School,Mrs. Elizabeth A Harbaugh,21751 N 575th St,Hume,61932 7013,217887-2364,6-12,102.0,51.0,15.0,4.0,170012200702
1271,Edgar,Sch,110230010,26.0,2002,Shiloh Elementary School,Mrs. Elizabeth A Harbaugh,21751 N 575th St,Hume,61932 7013,217887-2364,P-5,102.0,51.0,15.0,4.0,170012200705
1272,Edgar,Dist,110230030,26.0,0000,Kansas CUSD 3,Mr. John L Hasten,310 S Front,Kansas,61933 6205,217948-5174,P-12,110.0,55.0,15.0,2.0,1720790
1273,Edgar,Sch,110230030,26.0,0001,Kansas High School,Mr. Michael Lowery,310 S Front,Kansas,61933 6205,217948-5175,7-12,110.0,55.0,15.0,4.0,172079002371
1274,Edgar,Sch,110230030,26.0,2002,Kansas Elem School,Mr. Michael Lowery,310 S Front,Kansas,61933 6205,217948-5175,P-6,110.0,55.0,15.0,4.0,172079002370
1275,Edgar,Dist,110230040,26.0,0000,Paris CUSD 4,Mrs. Lorraine A Bailey,15601 US Highway 150,Paris,61944 6071,217465-5391,P-12,102.0,51.0,15.0,2.0,1730780
1276,Edgar,Sch,110230040,26.0,0002,Paris Cooperative High School 4,Mr. Dave Meister,14040 E 1200th Rd,Paris,61944 8401,217466-1175,9-12,102.0,51.0,15.0,4.0,173078006100
1277,Edgar,Sch,110230040,26.0,1001,Crestwood Jr High School,Mrs. Danette F Young,15601 US Highway 150,Paris,61944 6071,217465-5391,6-8,102.0,51.0,15.0,4.0,173078003200
1278,Edgar,Sch,110230040,26.0,2001,Crestwood Elem School,Mrs. Danette F Young,15601 US Highway 150,Paris,61944 6071,217465-5391,P-5,102.0,51.0,15.0,4.0,173078004786
1279,Edgar,Dist,110230060,26.0,0000,Edgar County CUD 6,Dr. Steven Neil Poznic,23231 IL Highway 1,Chrisman,61924 7801,217269-2513,P-12,102.0,51.0,15.0,2.0,1713370
1280,Edgar,Sch,110230060,26.0,0001,Chrisman High School,Mrs. Nancy Dalenberg,23231 IL Highway 1,Chrisman,61924 7801,217269-2823,9-12,102.0,51.0,15.0,4.0,171337001630
1281,Edgar,Sch,110230060,26.0,1001,Chrisman-Scottland Jr High School,Mrs. Nancy Dalenberg,23231 IL Highway 1,Chrisman,61924 7801,217269-3980,6-8,102.0,51.0,15.0,4.0,171337003896
1282,Edgar,Sch,110230060,26.0,2003,Chrisman Elem School,Mrs. Kelly Schluter,111 N Pennsylvania St,Chrisman,61924 1238,217269-2022,P-5,102.0,51.0,15.0,4.0,171337001629
1283,Edgar,Dist,110230950,25.0,0000,Paris-Union SD 95,Mr. Jeremy Larson,300 S Eads Ave,Paris,61944 1938,217465-8448,P-12,102.0,51.0,15.0,2.0,1730750
1284,Edgar,Sch,110230950,25.0,0002,Paris Cooperative High School 95,Mr. David Meister,309 S Main St,Paris,61944 2254,217466-1175,9-12,102.0,51.0,15.0,4.0,173075006066
1285,Edgar,Sch,110230950,25.0,1001,Mayo Middle School,Mr. Jeremy Larson,300 E Wood St,Paris,61944 1848,217466-3050,6-8,102.0,51.0,15.0,4.0,173075005323
1286,Edgar,Sch,110230950,25.0,2003,Memorial Elementary School,Mr. Gary Doughan,509 E Newton St,Paris,61944 2421,217466-6170,P-2,102.0,51.0,15.0,4.0,173075003196
1287,Edgar,Sch,110230950,25.0,2006,Carolyn Wenz Elem School,Mrs. Amy Perry,437 W Washington St,Paris,61944 1726,217466-3140,3-5,102.0,51.0,15.0,4.0,173075003194
1288,Edgar,Sch,110230950,25.0,3001,Creative Center for Children,Mrs. Amy Perry,300 S Eads Ave,Paris,61944 1938,217463-4808,P,102.0,51.0,15.0,4.0,173075001169
1289,Edgar,Other St Fund Dist/Sch,110238000,80.0,0000,Paris Cooperative High School,David Meister,309 S Main St,Paris,61944 2254,217466-1175,9-12,102.0,51.0,15.0,8.0,1701397
1290,Edgar,Other St Fund Dist/Sch,110238000,80.0,0001,Paris Cooperative High School,David Meister,309 S Main St,Paris,61944 2254,217466-1175,9-12,102.0,51.0,15.0,8.0,170139706061
1291,Moultrie,Dist,110703000,26.0,0000,Sullivan CUSD 300,Mr. Brad Tuttle,725 N Main St,Sullivan,61951 1540,217728-8341,P-12,102.0,51.0,15.0,2.0,1738130
1292,Moultrie,Sch,110703000,26.0,0004,Sullivan High School,Mr. Erik Young,725 N Main St,Sullivan,61951 1540,217728-8311,9-12,102.0,51.0,15.0,4.0,173813003906
1293,Moultrie,Sch,110703000,26.0,1001,Sullivan Middle School,Mr. Ted Walk,713 N Main St,Sullivan,61951 1540,217728-8381,6-8,102.0,51.0,15.0,4.0,173813003907
1294,Moultrie,Sch,110703000,26.0,2001,Sullivan Elem School,Mr. Daniel Allen,910 N Graham St,Sullivan,61951 1114,217728-2321,P-5,102.0,51.0,15.0,4.0,173813003905
1295,Moultrie,Dist,110703020,26.0,0000,Okaw Valley CUSD 302,Mr. Kent Stauder,PO Box 97,Bethany,61914 0097,217665-3232,P-12,102.0,51.0,15.0,2.0,1700223
1296,Moultrie,Sch,110703020,26.0,0001,Okaw Valley High School,Mr. Matt Shoaff,PO Box 249,Bethany,61914 0249,217665-3631,9-12,102.0,51.0,15.0,4.0,170022304221
1297,Moultrie,Sch,110703020,26.0,1001,Okaw Valley Middle School,Mr. Ross Forlines,501 W Division St,Findlay,62534 9679,217756-8521,5-8,102.0,51.0,15.0,4.0,170022304224
1298,Moultrie,Sch,110703020,26.0,2001,Okaw Valley Elementary School,Mr. Doug McCausland,PO Box 98,Bethany,61914 0098,217665-3541,P-4,102.0,51.0,15.0,4.0,170022304544
1299,Shelby,Dist,110870010,26.0,0000,Windsor CUSD 1,Mr. Gavin Sronce,1424 Minnesota Ave,Windsor,61957 1010,217459-2636,P-12,102.0,51.0,15.0,2.0,1742690
1300,Shelby,Sch,110870010,26.0,0002,Windsor Jr & Sr High School,Mr. Erik Van Hoveln,1424 Minnesota Ave,Windsor,61957 1010,217459-2636,7-12,102.0,51.0,15.0,4.0,174269004676
1301,Shelby,Sch,110870010,26.0,2002,Windsor Elem School,Brian Lee,808 Wisconsin Ave,Windsor,61957 1249,217459-2447,P-6,102.0,51.0,15.0,4.0,174269004290
1302,Shelby,Dist,11087003A,26.0,0000,Cowden-Herrick CUSD 3A,Mr. Darrell Gordon,PO Box 188,Cowden,62422 0188,217783-2126,P-12,102.0,51.0,15.0,2.0,1700176
1303,Shelby,Sch,11087003A,26.0,0001,Cowden-Herrick Jr/Sr High School,Mr. Seth Schuler,PO Box 188,Cowden,62422 0188,217783-2125,"P,6-12",102.0,51.0,15.0,4.0,170017602389
1304,Shelby,Sch,11087003A,26.0,2001,Cowden-Herrick Grade School,Ms. Tina M Oldham,301 N Broadway St,Herrick,62431 1001,618428-5223,K-5,102.0,51.0,15.0,4.0,170017602401
1305,Shelby,Dist,110870040,26.0,0000,Shelbyville CUSD 4,Denise Bence,720 W Main St,Shelbyville,62565 1334,217774-4626,P-12,102.0,51.0,15.0,2.0,1736090
1306,Shelby,Sch,110870040,26.0,0001,Shelbyville High School,Mr. Shane Schuricht,1001 W North 6th St,Shelbyville,62565 1294,217774-3926,9-12,102.0,51.0,15.0,4.0,173609003740
1307,Shelby,Sch,110870040,26.0,2002,Moulton Elementary School,Mr. Russell Tomblin,1101 W North 6th St,Shelbyville,62565 1293,217774-2169,4-8,102.0,51.0,15.0,4.0,173609003739
1308,Shelby,Sch,110870040,26.0,2003,Main Street Elementary School,Mrs. Shannon Shallenberger,225 W Main St,Shelbyville,62565 1525,217774-4731,"P,1-3",102.0,51.0,15.0,4.0,173609003738
1309,Shelby,Sch,110870040,26.0,2006,Shelbyville Kindergarten Center,Mrs. Shannon Shallenberger,225 W Main St,Shelbyville,62565 1525,217774-4731,K,102.0,51.0,15.0,4.0,173609005522
1310,Shelby,Dist,11087005A,26.0,0000,Stewardson-Strasburg CUD 5A,Dr. Michele Y Lindenmeyer,2806 E 600 North Rd,Strasburg,62465 4102,217682-3355,P-12,102.0,51.0,15.0,2.0,1737830
1311,Shelby,Sch,11087005A,26.0,0001,Stewardson-Strasburg High School,Mr. Justin Deters,2806 E 600 North Rd,Strasburg,62465 4102,217682-3355,9-12,102.0,51.0,15.0,4.0,173783003887
1312,Shelby,Sch,11087005A,26.0,2003,Stewardson-Strasburg Elem School,Mr. Justin Deters,2806 E 600 North Rd,Strasburg,62465 4102,217682-3621,K-8,102.0,51.0,15.0,4.0,173783003886
1313,Shelby,Dist,110870210,26.0,0000,Central A & M CUD 21,Dr. DeAnn M Heck,105 N College St,Assumption,62510 1032,217226-4042,P-12,95.0,48.0,13.0,2.0,1709100
1314,Shelby,Sch,110870210,26.0,0001,Central A & M High School,Mr. Charles Brown,229 E Pine St,Moweaqua,62550 1041,217768-3866,9-12,102.0,51.0,15.0,4.0,170910002875
1315,Shelby,Sch,110870210,26.0,1001,Central A & M Middle School,Mr. Ryan Scott,404 Colegrove St,Assumption,62510 1344,217226-4241,6-8,95.0,48.0,13.0,4.0,170910000129
1316,Shelby,Sch,110870210,26.0,2001,Gregory Intermediate,Mr. David Fitzgerald,221 E Pine St,Moweaqua,62550 1041,217768-3860,3-5,102.0,51.0,15.0,4.0,170910004747
1317,Shelby,Sch,110870210,26.0,2002,Bond Primary,Mr. David Fitzgerald,105 N College St,Assumption,62510 1032,217226-4022,P-2,95.0,48.0,13.0,4.0,170910004528
1318,Shelby,Sch,110870210,26.0,3001,Kemmerer Village School,Joanne Coady,941 N 2500 East Rd,Assumption,62510 8026,217226-4012,9-12,95.0,48.0,13.0,4.0,170910005138
1319,Clay,Dist,120130100,26.0,0000,Clay City CUSD 10,Mrs. Cathy Croy,PO Box 542,Clay City,62824 0542,618676-1431,P-12,109.0,55.0,15.0,2.0,1710340
1320,Clay,Sch,120130100,26.0,0002,Clay City High School,Mr. Ben Borries,PO Box 542,Clay City,62824 0542,618676-1522,9-12,109.0,55.0,15.0,4.0,171034001252
1321,Clay,Sch,120130100,26.0,1001,Clay City Jr High School,Mr. Ben Borries,PO Box 542,Clay City,62824 0542,618676-1431,6-8,109.0,55.0,15.0,4.0,171034001251
1322,Clay,Sch,120130100,26.0,2001,Clay City Elem School,Mr. Ben Borries,PO Box 542,Clay City,62824 0542,618676-1431,P-5,109.0,55.0,15.0,4.0,171034004575
1323,Clay,Dist,120130250,26.0,0000,North Clay CUSD 25,Monty Aldrich,PO Box C,Louisville,62858 0903,618665-3358,P-12,109.0,55.0,15.0,2.0,1728810
1324,Clay,Sch,120130250,26.0,0001,North Clay Community High School,Mr. Keith Price,PO Box 220,Louisville,62858 0220,618665-3102,9-12,109.0,55.0,15.0,4.0,172881003025
1325,Clay,Sch,120130250,26.0,2004,North Clay Elem/Jr High Sch,Mr. Mark Storck,PO Box 279,Louisville,62858 0279,618665-3393,P-8,109.0,55.0,15.0,4.0,172881004772
1326,Clay,Dist,120130350,26.0,0000,Flora CUSD 35,Mr. Joel Hackney,444 S Locust St,Flora,62839 2119,618662-2412,P-12,109.0,55.0,15.0,2.0,1715400
1327,Clay,Sch,120130350,26.0,0001,Flora High School,Mr. Toby Pearce,600 S Locust St,Flora,62839 2174,618662-8316,9-12,109.0,55.0,15.0,4.0,171540001841
1328,Clay,Sch,120130350,26.0,1001,Floyd Henson Jr High Sch,Mrs. Amy Leonard,609 N Stanford Rd,Flora,62839 2632,618662-8394,6-8,109.0,55.0,15.0,4.0,171540001846
1329,Clay,Sch,120130350,26.0,2008,Flora Elementary School,Mrs. Julie Pearce,445 Emory St,Flora,62839 2701,618662-2412,P-5,109.0,55.0,15.0,4.0,
1330,Crawford,Dist,120170010,26.0,0000,Hutsonville CUSD 1,Mrs. Julie L Kraemer,500 W Clover St,Hutsonville,62433 1017,618563-4912,P-12,110.0,55.0,15.0,2.0,1719920
1331,Crawford,Sch,120170010,26.0,0001,Hutsonville High School,Mr. Guy Rumler,500 W Clover St,Hutsonville,62433 1017,618563-4913,9-12,110.0,55.0,15.0,4.0,171992002249
1332,Crawford,Sch,120170010,26.0,2002,Hutsonville Elem and Jr High Sch,Mrs. Julie Kraemer,500 W Clover St,Hutsonville,62433 1017,618563-4912,P-8,110.0,55.0,15.0,4.0,171992002248
1333,Crawford,Dist,120170020,26.0,0000,Robinson CUSD 2,Mr. Josh Quick,PO Box 190,Robinson,62454 0189,618544-7511,P-12,110.0,55.0,15.0,2.0,1734230
1334,Crawford,Sch,120170020,26.0,0001,Robinson High School,Mrs. Victoria McDonald,2000 N Cross St,Robinson,62454 2515,618544-9510,9-12,110.0,55.0,15.0,4.0,173423003508
1335,Crawford,Sch,120170020,26.0,1005,Nuttall Middle School,Mr. Craig Beals,400 W Rustic St,Robinson,62454 1756,618544-8618,6-8,110.0,55.0,15.0,4.0,173423003507
1336,Crawford,Sch,120170020,26.0,2004,Lincoln Elementary School,Mrs. Kathy Bemont,301 E Poplar St,Robinson,62454 2943,618544-3315,3-5,110.0,55.0,15.0,4.0,173423003506
1337,Crawford,Sch,120170020,26.0,2007,Washington Elem School,Mr. Jason Stark,507 W Condit St,Robinson,62454 1962,618544-2233,P-2,110.0,55.0,15.0,4.0,173423003509
1338,Crawford,Dist,120170030,26.0,0000,Palestine CUSD 3,Mr. Chris S Long,100 S Main St,Palestine,62451 1244,618586-2713,P-12,110.0,55.0,15.0,2.0,1730480
1339,Crawford,Sch,120170030,26.0,0001,Palestine High School,Ms. Tangi Waldrop,102 N Main St,Palestine,62451 1218,618586-2712,9-12,110.0,55.0,15.0,4.0,173048003170
1340,Crawford,Sch,120170030,26.0,2002,Palestine Grade School,Mrs. Robbie L Kline,205 S Washington St,Palestine,62451 1060,618586-2713,P-8,110.0,55.0,15.0,4.0,173048003169
1341,Crawford,Dist,120170040,26.0,0000,Oblong CUSD 4,Mr. Jeff Patchett,PO Box 40,Oblong,62449 0040,618592-3933,P-12,110.0,55.0,15.0,2.0,1729420
1342,Crawford,Sch,120170040,26.0,0001,Oblong High School,Mr. Jeff Patchett,700 S Range St,Oblong,62449 1605,618592-4235,9-12,110.0,55.0,15.0,4.0,172942003075
1343,Crawford,Sch,120170040,26.0,2002,Oblong Elem School,Mr. Dave Parker,600 W Main St,Oblong,62449 1161,618592-4225,P-8,110.0,55.0,15.0,4.0,172942003074
1344,Jasper,Dist,120400010,26.0,0000,Jasper County CUD 1,Mr. Andrew Johnson,609 S Lafayette St,Newton,62448 1317,618783-8459,P-12,109.0,55.0,15.0,2.0,1720380
1345,Jasper,Sch,120400010,26.0,0001,Newton Comm High School,Mrs. Beth Probst,201 Westend Ave,Newton,62448 1100,618783-2303,9-12,109.0,55.0,15.0,4.0,172038002299
1346,Jasper,Sch,120400010,26.0,1003,Jasper Co Jr High,M Travis Wyatt,1104 W Jourdan St,Newton,62448 2026,618783-4202,7-8,109.0,55.0,15.0,4.0,172038002298
1347,Jasper,Sch,120400010,26.0,2002,Newton Elem School,Mrs. Kathy Johnson,101 Maxwell St,Newton,62448 1661,618783-8464,1-6,109.0,55.0,15.0,4.0,172038002303
1348,Jasper,Sch,120400010,26.0,2011,Ste Marie Elem School,Mrs. Kim Kessler,PO Box 157,Sainte Marie,62459 0157,618455-3423,"P,K",109.0,55.0,15.0,4.0,172038004680
1349,Lawrence,Dist,120510100,26.0,0000,Red Hill CUSD 10,Mr. Jakie Walker,1250 Judy Ave,Bridgeport,62417 1321,618945-2061,P-12,109.0,55.0,15.0,2.0,1722130
1350,Lawrence,Sch,120510100,26.0,0001,Red Hill Jr/Sr High School,Mr. Clarence Gross,908 Church St,Bridgeport,62417 1816,618945-2521,7-12,109.0,55.0,15.0,4.0,172213005283
1351,Lawrence,Sch,120510100,26.0,2005,Bridgeport Grade School,Mr. Tony Gaither,1300 N Main St,Bridgeport,62417 1300,618945-5721,P-3,109.0,55.0,15.0,4.0,172213002482
1352,Lawrence,Sch,120510100,26.0,2008,Sumner Attendance Center,Mr. Todd Tiffany,110 W Locust St,Sumner,62466 1185,618936-2412,4-6,109.0,55.0,15.0,4.0,172213005430
1353,Lawrence,Dist,120510200,26.0,0000,Lawrence County CUD 20,Mr. Doug Daugherty,1802 Cedar St,Lawrenceville,62439 2157,618943-2326,P-12,110.0,55.0,15.0,2.0,1722150
1354,Lawrence,Sch,120510200,26.0,0008,Lawrenceville High School,Mr. Paul V Higginbotham,503 8th St,Lawrenceville,62439 2715,618943-3389,9-12,110.0,55.0,15.0,4.0,172215002488
1355,Lawrence,Sch,120510200,26.0,1007,Parkview Jr High School,Mr. Jeremy Brush,1802 Cedar St,Lawrenceville,62439 2157,618943-2327,6-8,110.0,55.0,15.0,4.0,172215002492
1356,Lawrence,Sch,120510200,26.0,2007,Parkside Elementary School,Julie Hayes,1900 Cedar St,Lawrenceville,62439 2156,618943-3922,P-5,110.0,55.0,15.0,4.0,172215004560
1357,Richland,Dist,120800010,26.0,0000,Richland County CUSD 1,Mr. Larry Bussard,1100 E Laurel St,Olney,62450 2508,618395-2324,P-12,109.0,55.0,15.0,2.0,1713290
1358,Richland,Sch,120800010,26.0,0001,Richland County High School,Mr. Chad LeCrone,1200 E Laurel St,Olney,62450 2545,618393-2191,9-12,109.0,55.0,15.0,4.0,171329001583
1359,Richland,Sch,120800010,26.0,1002,Richland County Middle School,Mrs. Cris Edwards,1099 N Van St,Olney,62450 3016,618395-4372,6-8,109.0,55.0,15.0,4.0,171329001584
1360,Richland,Sch,120800010,26.0,2008,Richland County Elementary School,Mr. Andrew Thomann,1001 N Holly Rd,Olney,62450 4463,618395-8540,P-5,109.0,55.0,15.0,4.0,171329003418
1361,Clinton,Dist,130140010,26.0,0000,Carlyle CUSD 1,Mr. Joe Novsek,1400 13th St,Carlyle,62231 1011,618594-8283,K-12,108.0,54.0,15.0,2.0,1708460
1362,Clinton,Sch,130140010,26.0,0001,Carlyle High School,Mr. Joe Wilkerson,1461 12th St,Carlyle,62231 1281,618594-2453,9-12,108.0,54.0,15.0,4.0,170846000466
1363,Clinton,Sch,130140010,26.0,1001,Carlyle Junior High School,Mr. Dustin Bilbruck,1631 12th St,Carlyle,62231 1256,618594-8292,5-8,108.0,54.0,15.0,4.0,170846001172
1364,Clinton,Sch,130140010,26.0,2002,Carlyle Elementary School,Mr. Jay Smith,951 6th St,Carlyle,62231 1247,618594-3766,P-4,108.0,54.0,15.0,4.0,170846000465
1365,Clinton,Dist,130140030,26.0,0000,Wesclin CUSD 3,Mrs. Jennifer C Filyaw,699 Wesclin Rd,Trenton,62293,618224-7583,P-12,108.0,54.0,15.0,2.0,1739420
1366,Clinton,Sch,130140030,26.0,0006,Wesclin Sr High School,Mr. John Isenhower,699 Wesclin Rd,Trenton,62293,618224-7341,9-12,108.0,54.0,15.0,4.0,173942003990
1367,Clinton,Sch,130140030,26.0,2001,Trenton Elem School,Angela Woll,308 N Washington St,Trenton,62293 1244,618224-9411,P-3,108.0,54.0,15.0,4.0,173942003987
1368,Clinton,Sch,130140030,26.0,2005,New Baden Elementary School,Mr. James Rahm,700 Marilyn Dr,New Baden,62265 1132,618588-3535,K-3,108.0,54.0,15.0,4.0,173942004858
1369,Clinton,Sch,130140030,26.0,2006,Wesclin Middle School,Mr. Roger Freeze,1003 State Rte 160,Trenton,62293 2624,618224-7085,4-8,108.0,54.0,15.0,4.0,173942006347
1370,Clinton,Dist,130140120,4.0,0000,Breese ESD 12,Mr. John Mullett,777 Memorial Dr,Breese,62230 1376,618526-7128,P-8,108.0,54.0,15.0,2.0,1707010
1371,Clinton,Sch,130140120,4.0,2001,Breese Elem School,Mr. Kerrick Rahm,777 Memorial Dr,Breese,62230 1376,618526-7128,"P-1,5-8",108.0,54.0,15.0,4.0,170701000363
1372,Clinton,Sch,130140120,4.0,2002,Beckemeyer Elem School,Mr. Kerrick Rahm,PO Box 307,Beckemeyer,62219 0307,618227-8242,2-4,108.0,54.0,15.0,4.0,170701000362
1373,Clinton,Dist,130140210,2.0,0000,Aviston SD 21,Dr. Tami Kampwerth,350 S Hull St,Aviston,62216 3407,618228-7245,P-8,108.0,54.0,15.0,2.0,1704740
1374,Clinton,Sch,130140210,2.0,2001,Aviston Elem School,Dr. Tami Kampwerth,350 S Hull St,Aviston,62216 3407,618228-7245,P-8,108.0,54.0,15.0,4.0,170474000175
1375,Clinton,Dist,130140460,2.0,0000,Willow Grove SD 46,Mr. Dave Fults,815 W 7th St,Centralia,62801 5726,618532-3313,P-8,108.0,54.0,15.0,2.0,1742510
1376,Clinton,Sch,130140460,2.0,2001,Willow Grove Elem School,Mr. Dave Fults,815 W 7th St,Centralia,62801 5726,618532-3313,P-8,108.0,54.0,15.0,4.0,174251001739
1377,Clinton,Dist,130140570,2.0,0000,Bartelso SD 57,Mr. RDane Gale,PO Box 267,Bartelso,62218 0267,618765-2164,P-8,108.0,54.0,15.0,2.0,1705160
1378,Clinton,Sch,130140570,2.0,2001,Bartelso Elem School,Mr. RDane Gale,PO Box 267,Bartelso,62218 0267,618765-2164,P-8,108.0,54.0,15.0,4.0,170516000198
1379,Clinton,Dist,130140600,2.0,0000,Germantown SD 60,Mrs. Robin M Becker,PO Box 400,Germantown,62245 0400,618523-4253,P-8,108.0,54.0,15.0,2.0,1716530
1380,Clinton,Sch,130140600,2.0,2001,Germantown Elem School,Mrs. Robin Becker,PO Box 400,Germantown,62245 0400,618523-4253,P-8,108.0,54.0,15.0,4.0,171653001962
1381,Clinton,Dist,130140620,2.0,0000,Damiansville SD 62,Mr. Mark Heuring,101 E Main St,Damiansville,62215 1303,618248-5188,P-8,108.0,54.0,15.0,2.0,1711730
1382,Clinton,Sch,130140620,2.0,2001,Damiansville Elem School,Mr. Mark Heuring,101 E Main St,Damiansville,62215 1303,618248-5188,P-8,108.0,54.0,15.0,4.0,171173001379
1383,Clinton,Dist,130140630,2.0,0000,Albers SD 63,Mike Toeben,PO Box 104,Albers,62215 0104,618248-5146,P-8,108.0,54.0,15.0,2.0,1703270
1384,Clinton,Sch,130140630,2.0,2001,Albers Elem School,Jeff Humes,PO Box 104,Albers,62215 0104,618248-5146,P-8,108.0,54.0,15.0,4.0,170327000015
1385,Clinton,Dist,130140710,16.0,0000,Central CHSD 71,Mr. Kevin R Meyer,7740 Old US Highway 50,Breese,62230 3822,618526-4510,9-12,108.0,54.0,15.0,2.0,1704770
1386,Clinton,Sch,130140710,16.0,0001,Central Comm High School,Mr. B Kent Jones,7740 Old US Highway 50,Breese,62230 3822,618526-4578,9-12,108.0,54.0,15.0,4.0,170477000176
1387,Clinton,Dist,130141415,2.0,0000,St Rose SD 14-15,Dr. Patricia Cornell,18004 Saint Rose Rd,Breese,62230 2578,618526-7484,P-8,107.0,54.0,15.0,2.0,1737470
1388,Clinton,Sch,130141415,2.0,2001,St Rose Elem School,Dr. Patricia Cornell,18004 Saint Rose Rd,Breese,62230 2578,618526-7484,P-8,107.0,54.0,15.0,4.0,173747003876
1389,Clinton,Dist,130141860,2.0,0000,North Wamac SD 186,Mr. Brad E Morris,1500 Case St,Centralia,62801 5050,618532-1826,K-8,108.0,54.0,15.0,2.0,1740680
1390,Clinton,Sch,130141860,2.0,2001,North Wamac Grade School,Mr. Brad E Morris,1500 Case St,Centralia,62801 5050,618532-1826,K-8,108.0,54.0,15.0,4.0,174068004088
1391,Jefferson,Dist,130410010,26.0,0000,Waltonville CUSD 1,Mr. Alan Estes,804 W Knob St,Waltonville,62894 2812,618279-7211,P-12,115.0,58.0,12.0,2.0,1740650
1392,Jefferson,Sch,130410010,26.0,0001,Waltonville High School,Mr. Alan Estes,804 W Knob St,Waltonville,62894 2812,618279-7211,9-12,115.0,58.0,12.0,4.0,174065004087
1393,Jefferson,Sch,130410010,26.0,2002,Waltonville Grade School,Mrs. Dana Waggoner,802 W Knob St,Waltonville,62894 2812,618279-7221,P-8,115.0,58.0,12.0,4.0,174065004086
1394,Jefferson,Dist,130410020,4.0,0000,Rome CCSD 2,Mr. Erik Estill,233 W South St,Dix,62830 1403,618266-7214,P-8,115.0,58.0,12.0,2.0,1734590
1395,Jefferson,Sch,130410020,4.0,2001,Rome Comm Cons Elem School,Mrs. Ali Tkaczenko,233 W South St,Dix,62830 1403,618266-7214,P-8,115.0,58.0,12.0,4.0,173459003625
